date,Buy and hold,Classical signal exposure,Classical signal,Classical + TDA signal exposure,Classical + TDA signal
2019-05-22,-0.0028243962306494508,0.9832541786409604,-0.002778414930184887,0.9814453967899829,-0.0027726580472251915
2019-05-23,-0.01191414994527018,0.9647764934465703,-0.011503730649191609,0.9635739420164843,-0.011489100155926218
2019-05-24,0.0013535590072402126,0.9600367698418647,0.0012970965552989019,0.9612063052605133,0.0012998656339234676
2019-05-28,-0.008375676922946718,0.9826955412865866,-0.008242069753159059,0.9812231621430882,-0.008228416623863958
2019-05-29,-0.0069119122568113145,0.9809677289089129,-0.006781226775170711,0.9790779967659373,-0.006768373788909326
2019-05-30,0.0020984713906617714,0.9795057530543805,0.0020547338118459654,0.979053765220051,0.002054504200461021
2019-05-31,-0.01319537280847849,0.9787657473747623,-0.012915548931618875,0.9794104533483488,-0.01292386440851654
2019-06-03,-0.0027652403144732274,0.9632076187764155,-0.002671279602947477,0.9570454121971808,-0.002657643077164876
2019-06-04,0.021432370568193138,0.9320066154630937,0.01995951065295585,0.9318174502015774,0.01995844291363126
2019-06-05,0.008161854781411959,0.9453328352893098,0.007709006211818669,0.9379751075977882,0.0076525377880943
2019-06-06,0.006135586748687638,0.9603376089112352,0.005884732320691183,0.9629421992710379,0.005895731851762886
2019-06-07,0.01049769746289475,0.9782771246550293,0.010260687531627176,0.9795033834567733,0.010274249591318126
2019-06-10,0.0046600444669098184,0.9508904165176116,0.00441749827006176,0.9562819753323906,0.0044447058238911066
2019-06-11,-0.00034988023558091275,0.9735028200778566,-0.0003519155978076459,0.9656396107737684,-0.00034253703222447587
2019-06-12,-0.0020375791387226005,0.9870118765772754,-0.002017869337635012,0.985988086673602,-0.0020192029943850594
2019-06-13,0.004097381912668174,0.9768535951471949,0.003997463111365956,0.9760100310836148,0.003994096820149713
2019-06-14,-0.001611511904139773,0.9876881881216626,-0.0015970885692235366,0.9865975742677214,-0.00159520750711991
2019-06-17,0.0009317492412306283,0.9817184814370835,0.0009117305968387977,0.9811244188035808,0.0009114253550410072
2019-06-18,0.009717399870633026,0.9851893593219379,0.009571743513881606,0.9841084460288833,0.009561483272517287
2019-06-19,0.002985163546397107,0.9807388464100899,0.0029254405963830277,0.9806072494514672,0.002925522416106546
2019-06-20,0.009472185190685156,0.9882618997448991,0.009357238204614609,0.9865975742677214,0.009342239769736482
2019-06-21,-0.0012592227925193322,0.9873730059678424,-0.0012437670407215622,0.9847984333347211,-0.001240980203758911
2019-06-24,-0.0017318870104667816,0.9876167081599966,-0.0017105623992783375,0.985988086673602,-0.001708214786454447
2019-06-25,-0.009496397343734198,0.9876167081599966,-0.009378800683998104,0.985988086673602,-0.009363334647240758
2019-06-26,-0.0012339337557076835,0.9858778476454065,-0.001217377385471399,0.9845985564642439,-0.0012156241597469672
2019-06-27,0.003823175554131808,0.9775135849818359,0.0037330239106025155,0.9737053089165066,0.00371719971020408
2019-06-28,0.0057574526279098315,0.987876343070192,0.005682469868415254,0.9863739479118943,0.005672666959009437
2019-07-01,0.007672301032188189,0.9866124088703482,0.007568955435845726,0.9853130527253502,0.007559087903859928
2019-07-02,0.002928125887423194,0.9866124088703482,0.0028889253352662237,0.9853130527253502,0.0028851206569010723
2019-07-03,0.007672378673070135,0.9823968099599252,0.007535212533773453,0.979337976786933,0.007510864268858511
2019-07-05,-0.00180590159841032,0.9882618997448991,-0.0017876362892898195,0.9865975742677214,-0.0017853279350982167
2019-07-08,-0.004835444424841517,0.9876167081599966,-0.004775888301145039,0.985988086673602,-0.004767995340463084
2019-07-09,0.0012365569653400854,0.9858778476454065,0.001218224689223124,0.9841084460288833,0.0012159663332646637
2019-07-10,0.0045106896075925995,0.9882618997448991,0.0044565506547092895,0.9864163784980934,0.004448264141015873
2019-07-11,0.002285226738359958,0.9866124088703482,0.0022538083117109716,0.9847984333347211,0.0022496787391698145
2019-07-12,0.004620174547884881,0.9882618997448991,0.004565117730408468,0.9865975742677214,0.00455735343117019
2019-07-15,0.00017586919155743175,0.9806175367439889,0.00016863823191375034,0.9806072494514672,0.0001694634417882592
2019-07-16,-0.003403778522185874,0.9876167081599966,-0.0033651281250949147,0.985988086673602,-0.003358775491161818
2019-07-17,-0.006531243569450895,0.9858778476454065,-0.006439877782955445,0.9841084460288833,-0.006428391780090817
2019-07-18,0.003581997784064761,0.979185645002571,0.003504094709265815,0.977346218962489,0.0034974708770545114
2019-07-19,-0.00617673452276668,0.9882618997448991,-0.0061087695210604665,0.9865975742677214,-0.006098576974709916
2019-07-22,0.002828694915066654,0.9828356390304598,0.0027774290441145277,0.9827678699871781,0.0027780356243833457
2019-07-23,0.006847482673755456,0.9861734300535718,0.006751136580098265,0.9845452576360146,0.006740767899366294
2019-07-24,0.004688147952890187,0.9854936020052469,0.004619799898803113,0.9835986290157885,0.004610782584775851
2019-07-25,-0.005262401280453521,0.9866124088703482,-0.005192509807183204,0.9847984333347211,-0.005183004438728724
2019-07-26,0.007387691099234761,0.9876167081599966,0.007295705014684317,0.9864210271106562,0.007286562545195438
2019-07-29,-0.0016161146071345112,0.9866124088703482,-0.0015949808752003607,0.9848361497322226,-0.0015924005259055722
2019-07-30,-0.0025786549148275606,0.9876167081599966,-0.002547224828107416,0.9850686933791996,-0.0025402684994485247
2019-07-31,-0.010885526112695776,0.9853794563024983,-0.010727492428423562,0.9837008943195223,-0.010708785671727188
2019-08-01,-0.00899879386967306,0.9834192859785027,-0.008850567527143607,0.9837160671861719,-0.008852265701327142
2019-08-02,-0.007282739927037873,0.9647771299971981,-0.0070355420033142565,0.9687024836675833,-0.007062315046985956
2019-08-05,-0.0297778200029859,0.9675168792420334,-0.028811913354542334,0.9738136767582,-0.02900060397949688
2019-08-06,0.013017017169932643,0.8704541964081759,0.011282185878868218,0.896367049330692,0.011629301957985725
2019-08-07,0.0007668762331907164,0.9540467956213564,0.0006898395133071888,0.9427150499004396,0.0006997717661549735
2019-08-08,0.018762303409984193,0.8248809088159951,0.015412082944906523,0.8946259510399523,0.016761198982427006
2019-08-09,-0.00661660635492356,0.887743209100747,-0.005905278509018614,0.9202236317912817,-0.006101556370436697
2019-08-12,-0.012317322177972212,0.8526309816715338,-0.01051968661388361,0.8714671485372646,-0.010758519877679262
2019-08-13,0.015131688322181258,0.9511221391986169,0.014342838187916226,0.9535470583388796,0.014387736932415908
2019-08-14,-0.029292752911742603,0.9581092295079296,-0.028069150467590526,0.9549606597146352,-0.027974133446143395
2019-08-15,0.0024642680276520945,0.7247244347452998,0.0016692228560197641,0.8068813822287051,0.0019143323535909618
2019-08-16,0.014426124657807904,0.757721910460667,0.010914491998400257,0.7463054369964222,0.010736007294294048
2019-08-19,0.012105865492430645,0.9001209042889756,0.010825543097333223,0.9135691542395273,0.01097591344063579
2019-08-20,-0.007914727601131322,0.8448073156255773,-0.0067140765729511165,0.8653962864876786,-0.006873462308456503
2019-08-21,0.00824679859557964,0.8817968423397066,0.007253506197636589,0.890563579474271,0.0073317148299894995
2019-08-22,-0.0005060748601761755,0.8855292461311867,-0.00045001029131349447,0.8896943904214298,-0.00045068655875847346
2019-08-23,-0.025946336754618105,0.8694315468964879,-0.022566612550482167,0.8851909506620705,-0.0229697142178983
2019-08-26,0.010982987735216332,0.8278094913117238,0.009071010462379951,0.766411750969226,0.00835810126117426
2019-08-27,-0.003203180635808267,0.9038811625888163,-0.0029333304727149068,0.8912284387955781,-0.0029171740211448053
2019-08-28,0.006545480165679685,0.8899612678179029,0.005818263879339773,0.8899357647757439,0.005824410560058695
2019-08-29,0.012687291793508804,0.8814194004781235,0.011178554192655656,0.8816033707734704,0.011180993014142812
2019-08-30,0.0006427872591217021,0.9068223573274081,0.0005701923791521231,0.896424292192286,0.0005687996530789835
2019-09-03,-0.00689910050906084,0.9211336991097854,-0.006362149643332604,0.9165987545934352,-0.006333794165620676
2019-09-04,0.010842079212828093,0.9244853483092692,0.010021667552868324,0.933254282624747,0.010110089093912908
2019-09-05,0.013009813642266721,0.9470759533246446,0.012309986355318034,0.9477237658861561,0.012322474836895402
2019-09-06,0.0009106051537297599,0.9309008661571568,0.0008395955827504607,0.9296532157605034,0.0008375117343901325
2019-09-09,-9.401025965849463e-05,0.9470011828162103,-9.707798542298019e-05,0.9395360049924252,-9.326741840380348e-05
2019-09-10,0.0003223043548219451,0.9126127812792947,0.0002769448729040262,0.9175067032811006,0.0002847017551901627
2019-09-11,0.007229681189480308,0.9332203540481135,0.0067365818529173905,0.939924936615712,0.006784148517106778
2019-09-12,0.002879153101061016,0.955128624663016,0.0027390074063032145,0.9537045058682135,0.0027389715009400804
2019-09-13,-0.0007244143620946941,0.9803498171836508,-0.0007227900837050618,0.9811555107566766,-0.0007244886458847232
2019-09-16,-0.0031355866640028207,0.9755724830911054,-0.00306138073479486,0.977109921090255,-0.003065835632668663
2019-09-17,0.0025817523700197853,0.9617389639598796,0.002476055089978179,0.9629161397136511,0.0024789141351477194
2019-09-18,0.00034269198975556137,0.978109664899939,0.00032700499679367575,0.9788336177353417,0.0003274797010905135
2019-09-19,1.997472142156731e-05,0.9792788518279464,1.8976228795291827e-05,0.9803034811049312,1.8846357258868958e-05
2019-09-20,-0.0048955765157830955,0.9792788518279464,-0.004794134549411928,0.9803034811049312,-0.0047991507004377185
2019-09-23,-9.693591923765066e-05,0.9763971711261353,-9.608879767505915e-05,0.9776785374562845,-9.608463957157011e-05
2019-09-24,-0.008416371322106486,0.9792788518279464,-0.008243415285221,0.9803034811049312,-0.008251910577157023
2019-09-25,0.006158571742003405,0.9607205905535753,0.005907387550306887,0.967735978493345,0.005953587699563337
2019-09-26,-0.002428916406865711,0.9768865357541417,-0.002380858706939725,0.9782881888563169,-0.002381456337737535
2019-09-27,-0.005316352490240539,0.9756315080547922,-0.005187428511253902,0.9773095150314787,-0.005196211210885794
2019-09-30,0.005047606675254723,0.9750623106851559,0.00492144642951887,0.974222506228536,0.004915948521221073
2019-10-01,-0.012258373372913245,0.9776136704091147,-0.011985229066201057,0.9793603199245408,-0.01200793337509879
2019-10-02,-0.017903202985502964,0.9462890800688818,-0.016957267778608176,0.927768309842281,-0.016635820379664493
2019-10-03,0.00797191259701524,0.9121907829210065,0.007254856044675228,0.9100982684412297,0.007246388830007871
2019-10-04,0.014216897585460186,0.9390980563791723,0.013337607253518326,0.9418516745315495,0.013374332094464059
2019-10-07,-0.004478294673592398,0.9474952779439211,-0.004247361667252585,0.9345795654466559,-0.004188958744530504
2019-10-08,-0.015560819201407838,0.7046360212335808,-0.011086143357570296,0.7853766284186883,-0.012295705188348457
